chromosomes,Bos_taurus_2,Capra_hircus_2,Ceratotherium_simum_9,Equus_caballus_18,Giraffa_tippelskirchi_3,Gorilla_gorilla_3,Mus_musculus_2,Panthera_tigris_C1,Sus_scrofa_15,Tursiops_truncatus_7
uce-5626_p1,0,0,0,0,0,0,0,0,0,0
uce-5627_p1,0,0,0,0,0,0,0,0,0,0
uce-5629_p1,0,0,0,0,0,0,0,0,0,0
uce-5630_p1,0,0,0,0,0,0,0,0,0,0
uce-5634_p1,0,0,0,0,0,0,0,0,0,0
uce-5635_p1,0,0,0,0,0,0,0,0,0,0
uce-5636_p1,0,0,0,0,0,0,0,0,0,0
uce-5637_p1,0,0,0,0,0,0,0,0,0,0
uce-5638_p1,0,0,0,0,0,0,0,0,0,0
uce-5639_p1,0,0,0,0,0,0,0,0,0,0
uce-564_p1,0,0,0,0,0,0,0,0,0,0
uce-564_p2,0,0,0,0,0,0,0,0,0,0
uce-564_p3,0,0,0,0,0,0,0,0,0,0
uce-564_p4,0,0,0,0,0,0,0,0,0,0
uce-564_p5,0,0,0,0,0,0,0,0,0,0
uce-564_p6,0,0,0,0,0,0,0,0,0,0
uce-564_p7,0,0,0,0,0,0,0,0,0,0
uce-5640_p1,0,0,0,0,0,0,0,0,0,0
uce-5642_p1,0,0,0,0,0,0,0,0,0,0
uce-5645_p1,0,0,0,0,0,0,0,0,0,0
uce-5646_p1,0,0,0,0,0,0,0,0,0,0
uce-5647_p1,0,0,0,0,0,0,0,0,0,0
uce-5649_p1,0,0,0,0,0,0,0,0,0,0
uce-5652_p1,0,0,0,0,0,0,1,0,0,0
uce-5653_p1,0,0,0,0,0,0,0,0,0,0
uce-5657_p1,0,0,0,0,0,0,0,0,0,0
uce-5660_p1,0,0,0,0,0,0,0,0,0,0
uce-5661_p1,0,0,0,0,0,0,0,0,0,0
uce-5663_p1,0,0,0,0,0,0,0,0,0,0
uce-5664_p1,0,0,0,0,0,0,0,0,0,0
uce-5667_p1,0,0,0,0,0,0,0,0,0,0
uce-5670_p1,0,0,0,0,0,0,0,0,0,0
uce-5671_p1,0,0,0,0,0,0,0,0,0,0
uce-5672_p1,0,0,0,0,0,0,0,0,0,0
uce-5673_p1,0,0,0,0,0,0,1,0,0,0
uce-5675_p1,0,0,0,0,0,0,0,0,0,0
uce-5676_p1,0,0,0,0,0,0,0,1,0,0
uce-5677_p1,0,0,0,0,0,0,0,0,0,0
uce-5678_p1,0,0,0,0,0,0,0,0,0,0
uce-5679_p1,0,0,0,0,1,0,0,0,0,0
uce-568_p1,0,0,0,0,0,0,0,0,0,0
uce-5680_p1,0,0,0,0,0,0,0,0,0,0
uce-5681_p1,0,0,0,0,0,0,0,0,0,0
uce-5682_p1,0,0,0,0,0,0,0,0,0,0
uce-5683_p1,0,0,0,0,1,0,0,0,0,0
uce-5684_p1,0,0,0,0,0,0,0,0,0,0
uce-5688_p1,0,0,0,0,0,0,0,0,0,0
uce-5689_p1,0,0,0,0,1,0,0,0,0,0
uce-5690_p1,0,0,0,0,0,0,0,0,0,0
uce-5692_p1,0,0,0,0,0,0,1,0,0,0
uce-5693_p1,1,1,1,1,1,1,0,1,1,1
uce-5694_p1,0,0,0,0,0,0,0,1,0,0
uce-5696_p1,0,0,0,0,0,0,0,0,0,0
uce-5697_p1,0,0,0,0,0,0,1,0,0,0
uce-5699_p1,0,0,0,0,0,0,0,0,0,0
uce-570_p3,0,0,0,0,0,0,0,1,0,0
uce-5701_p1,0,0,0,0,0,0,0,0,0,0
uce-5702_p1,0,0,0,0,0,0,0,0,0,0
uce-5704_p1,0,0,0,0,0,0,0,0,0,0
uce-5705_p1,1,1,1,1,1,1,1,1,1,1
uce-5706_p1,0,0,0,0,0,0,0,0,0,0
uce-5707_p1,0,0,0,0,0,0,0,0,0,0
uce-5708_p1,0,0,0,0,0,0,0,0,0,0
uce-5709_p1,0,0,0,0,0,0,0,0,0,0
uce-571_p1,0,0,0,0,0,0,0,0,0,0
uce-5710_p1,0,0,0,0,0,0,0,0,0,0
uce-5713_p1,0,0,0,0,0,0,0,0,0,0
uce-5716_p1,0,0,0,0,0,0,0,0,0,0
uce-5719_p1,0,0,0,0,0,0,0,0,0,0
uce-5720_p1,0,0,0,0,0,0,0,0,0,0
uce-5721_p1,0,0,0,0,0,0,0,0,0,0
uce-5722_p1,0,0,0,0,0,0,0,0,0,0
uce-5723_p1,0,0,0,0,0,0,0,0,0,0
uce-5724_p1,0,0,0,0,0,0,1,0,0,0
uce-5727_p1,0,0,0,0,0,0,0,0,0,0
uce-573_p3,0,0,0,0,0,0,0,0,0,0
uce-5730_p1,0,0,0,0,0,0,0,0,0,0
uce-5732_p1,0,0,0,0,0,0,0,0,0,0
uce-5733_p1,0,0,0,0,0,0,0,0,0,0
uce-5734_p1,0,0,0,0,0,0,1,0,0,0
uce-5736_p1,0,0,0,0,0,0,0,0,0,0
uce-5737_p1,0,0,0,0,0,0,0,0,0,0
uce-5739_p1,0,0,0,0,0,0,0,0,0,0
uce-574_p2,1,1,0,0,1,0,0,0,0,0
uce-5743_p1,0,0,0,0,0,0,0,0,0,0
uce-5745_p1,0,0,0,0,0,0,0,0,0,0
uce-575_p4,1,1,1,1,1,1,1,1,1,1
uce-5751_p1,0,0,0,0,0,0,0,0,0,0
uce-5752_p1,0,0,0,0,0,0,0,0,0,0
uce-5754_p1,0,0,0,0,0,0,1,0,0,0
uce-5755_p1,0,0,0,0,0,0,0,0,0,0
uce-5756_p1,0,0,0,0,0,0,0,0,0,0
uce-5757_p1,0,0,0,0,0,0,0,1,0,0
uce-5758_p1,0,0,0,0,0,0,0,0,0,0
uce-5759_p1,0,0,0,0,0,0,0,0,0,0
uce-576_p2,0,0,0,0,0,0,0,0,0,0
uce-5761_p1,0,0,0,0,0,0,0,0,0,0
uce-5763_p1,0,0,0,0,0,0,0,0,0,0
uce-5766_p1,0,0,0,0,0,0,0,0,0,0
uce-5769_p1,0,0,0,0,0,0,0,0,0,0
uce-5771_p1,0,0,0,0,0,0,0,0,1,0
uce-5772_p1,0,0,0,0,0,0,0,0,0,0
uce-5773_p1,0,0,0,0,0,0,0,0,0,0
uce-5774_p1,0,0,0,0,1,0,0,0,0,0
uce-5775_p1,0,0,0,0,0,0,0,0,0,0
uce-5777_p1,0,0,0,0,0,0,0,0,0,0
uce-5779_p1,0,0,0,0,0,0,0,0,0,0
uce-5781_p1,0,0,0,0,0,0,0,0,0,0
uce-5783_p1,0,0,0,0,0,0,0,0,0,0
uce-5786_p1,0,0,0,0,0,0,0,1,0,0
uce-5788_p1,0,0,0,0,0,0,0,0,0,0
uce-5789_p1,0,0,0,0,0,0,0,0,0,0
uce-5792_p1,0,0,0,0,0,0,0,0,0,0
uce-5795_p1,0,0,0,0,0,0,0,0,0,0
uce-5796_p1,0,0,0,0,0,0,0,0,0,0
uce-5797_p1,1,1,1,1,1,1,1,1,1,1
uce-5799_p1,0,0,0,0,0,0,0,0,0,0
uce-5801_p1,0,0,0,0,0,0,0,0,0,0
uce-5803_p1,1,1,1,1,1,1,1,1,1,1
uce-5804_p1,0,0,0,0,0,0,0,0,0,0
uce-5805_p1,0,0,0,0,0,0,0,0,0,0
uce-5806_p1,0,0,0,0,0,0,0,0,0,0
uce-5808_p1,0,0,0,0,0,0,0,0,0,0
uce-5810_p1,0,0,0,0,0,0,0,0,0,0
uce-5811_p1,0,0,0,0,0,0,0,0,0,0
uce-5812_p1,0,0,0,0,0,0,0,0,0,0
uce-5816_p1,0,0,0,0,0,0,0,1,0,0
uce-5817_p1,0,0,0,0,0,0,0,0,0,0
uce-5818_p1,0,1,1,1,1,1,1,1,0,0
uce-5820_p1,0,0,0,0,0,0,0,0,0,0
uce-5821_p1,0,0,0,0,0,0,0,0,0,0
uce-5822_p1,0,0,0,0,0,0,0,0,0,0
uce-5824_p1,0,0,0,0,1,0,0,0,0,0
uce-5825_p1,0,0,0,0,0,0,0,0,0,0
uce-5829_p1,0,0,0,0,0,0,0,0,0,0
uce-583_p2,0,0,0,0,0,0,0,0,0,0
uce-5832_p1,0,0,0,0,0,0,0,0,0,0
uce-5835_p1,0,0,0,0,0,0,0,0,0,0
uce-5836_p1,0,0,0,0,0,0,0,0,0,0
uce-5837_p1,0,0,0,0,0,0,0,0,0,0
uce-5839_p1,0,0,0,0,0,0,0,0,0,0
uce-584_p1,0,0,0,0,0,0,0,0,0,0
uce-5840_p1,0,0,0,0,0,0,0,0,0,0
uce-5842_p1,0,0,0,0,0,0,0,0,0,0
uce-5845_p1,0,0,0,0,0,0,0,0,0,0
uce-5847_p1,1,1,1,1,1,1,0,1,1,1
uce-5848_p1,0,0,0,1,0,1,1,0,1,1
uce-5849_p1,0,0,0,0,0,0,0,0,0,0
uce-5851_p1,0,0,0,0,0,0,0,0,0,0
uce-5852_p1,0,0,0,0,0,0,0,0,0,0
uce-5853_p1,0,0,0,0,0,0,0,0,0,0
uce-5854_p1,0,0,0,0,0,0,0,0,0,0
uce-5855_p1,0,0,0,0,0,0,0,0,0,0
uce-5856_p1,0,0,0,0,0,0,0,0,0,0
uce-5857_p1,0,0,0,0,1,0,0,0,0,0
uce-5859_p1,0,0,0,0,0,0,0,0,0,0
uce-5861_p1,0,0,0,0,0,0,0,0,0,0
uce-5862_p1,0,0,0,0,0,0,1,0,0,0
uce-5864_p1,0,0,0,0,0,0,1,0,0,0
uce-5866_p1,0,0,0,0,0,0,0,0,0,0
uce-5867_p1,0,0,0,0,0,0,0,0,0,0
uce-5868_p1,0,0,0,0,0,0,0,1,0,0
uce-5869_p1,0,0,0,0,0,0,0,0,0,0
uce-587_p1,0,0,0,0,0,0,0,0,0,0
uce-587_p2,0,0,0,0,0,0,0,0,0,0
uce-5871_p1,0,0,0,0,0,0,0,0,0,0
uce-5872_p1,0,0,0,0,0,0,0,0,0,0
uce-5873_p1,0,0,0,0,0,0,0,0,0,0
uce-5874_p1,0,0,0,0,0,0,0,0,0,0
uce-5878_p1,0,0,0,0,0,0,0,0,0,0
uce-5879_p1,0,0,0,0,0,0,0,0,0,0
uce-5880_p1,0,0,0,0,0,0,0,0,0,0
uce-5882_p1,0,0,0,0,0,0,1,0,0,0
uce-5883_p1,0,0,0,0,0,0,0,0,0,0
uce-5887_p1,0,0,0,0,0,0,1,0,0,0
uce-5889_p1,1,1,1,1,1,1,1,1,1,1
uce-589_p2,0,0,0,0,0,0,0,0,0,0
uce-5893_p1,0,0,0,0,0,0,0,0,0,0
uce-5895_p1,0,0,0,0,0,1,0,1,1,1
uce-5898_p1,0,0,0,0,0,0,1,0,0,0
uce-5899_p1,0,0,0,0,0,0,0,0,0,0
uce-59_p1,0,0,0,0,0,0,0,0,0,0
uce-590_p2,0,0,0,0,0,0,0,0,0,0
uce-5901_p1,0,0,0,0,0,0,0,0,0,0
uce-5902_p1,0,0,0,0,0,0,0,0,0,0
uce-5903_p1,0,0,0,0,0,0,0,0,0,0
uce-5904_p1,0,0,0,0,0,0,0,0,0,0
uce-5905_p1,0,0,0,0,0,0,0,0,0,0
uce-5906_p1,0,0,0,0,0,0,0,0,0,0
uce-591_p1,0,0,0,0,0,0,0,0,0,0
uce-5910_p1,0,0,0,0,0,0,0,0,0,0
uce-5912_p1,1,1,1,1,1,1,1,1,1,1
uce-5914_p1,0,0,0,0,0,0,0,0,0,0
uce-5915_p1,0,0,0,0,0,0,0,0,0,0
uce-5916_p1,0,0,0,0,0,0,0,0,0,0
uce-5917_p1,0,0,0,0,0,0,1,0,0,0
uce-5918_p1,0,0,0,0,0,0,0,0,0,0
uce-5919_p1,0,0,0,0,0,0,0,1,0,0
uce-5920_p1,0,0,0,0,0,0,0,0,0,0
uce-5921_p1,0,0,0,0,0,0,0,0,0,0
uce-5922_p1,0,0,0,0,0,0,0,0,0,0
uce-5923_p1,0,0,0,0,0,0,0,0,0,0
uce-5924_p1,0,0,0,0,0,0,0,0,0,0
uce-5925_p1,0,0,0,0,0,0,0,1,0,0
uce-5927_p1,0,0,0,0,0,0,0,1,0,0
uce-5928_p1,0,0,0,0,0,0,0,0,0,0
uce-5930_p1,0,0,0,0,0,0,0,0,0,0
uce-5931_p1,0,0,0,0,0,0,0,0,0,0
uce-5932_p1,0,0,0,0,0,0,0,0,0,0
uce-5933_p1,0,0,0,0,0,0,0,0,0,0
uce-5934_p1,0,0,0,0,0,0,0,0,0,0
uce-5936_p1,1,1,1,1,1,1,0,1,1,1
uce-5937_p1,0,0,0,0,0,0,0,0,0,0
uce-5943_p1,0,0,0,0,0,0,0,0,0,0
uce-5947_p1,0,0,0,0,0,0,1,0,0,0
uce-5948_p1,0,0,0,0,1,0,0,0,0,0
uce-5951_p1,0,0,0,0,0,0,0,0,0,0
uce-5952_p1,0,0,0,0,0,0,0,0,0,0
uce-5953_p1,1,1,1,1,1,1,1,1,1,1
uce-5954_p1,0,0,0,0,0,0,0,0,0,0
uce-5955_p1,0,0,0,0,0,0,0,0,0,0
uce-5956_p1,0,0,0,0,0,0,1,0,0,0
uce-596_p1,0,0,0,0,0,0,0,0,0,0
uce-5961_p1,0,0,0,0,0,0,0,0,0,0
uce-5964_p1,0,0,0,0,0,0,0,0,0,0
uce-5966_p1,0,0,0,0,0,0,0,0,0,0
uce-5968_p1,0,0,0,0,0,0,0,0,0,0
uce-5969_p1,0,0,0,0,0,0,0,0,0,0
uce-5970_p1,0,0,0,0,0,0,0,0,0,0
uce-5971_p1,0,0,0,0,0,0,0,0,0,0
uce-5972_p1,0,0,0,0,0,0,0,0,0,0
uce-5973_p1,0,0,0,0,0,0,0,0,0,0
uce-5974_p1,0,0,0,0,0,0,0,0,0,0
uce-5975_p1,0,0,0,0,0,0,0,0,0,0
uce-5977_p1,1,1,1,1,1,1,0,1,1,1
uce-5978_p1,0,0,0,0,0,0,0,0,0,0
uce-598_p1,0,0,0,0,0,0,0,0,0,0
uce-5980_p1,0,0,0,0,0,0,0,0,0,0
uce-5986_p1,0,0,0,0,0,0,0,0,0,0
uce-5987_p1,0,0,0,0,0,0,0,1,0,0
uce-5989_p1,0,0,0,0,0,0,0,0,0,0
uce-599_p1,0,0,0,0,0,0,0,0,0,0
uce-5990_p1,0,0,0,0,0,0,0,0,0,0
uce-5991_p1,0,0,0,0,0,0,0,0,0,0
uce-5992_p1,0,0,0,0,0,0,0,0,0,0
uce-5994_p1,0,0,0,0,0,0,0,0,0,0
uce-5995_p1,0,0,0,0,0,0,0,1,0,0
uce-5996_p1,0,0,0,0,0,0,0,0,0,0
uce-5997_p1,0,0,0,0,0,0,0,0,0,0
uce-5998_p1,0,0,0,0,0,0,0,0,0,0
uce-6_p3,0,0,0,0,0,0,0,0,0,0
uce-6002_p1,0,0,0,0,0,0,0,0,0,0
uce-6003_p1,0,0,0,0,0,0,0,0,0,0
uce-6004_p1,0,0,0,0,0,0,0,0,0,0
uce-6005_p1,0,0,0,0,0,0,0,0,0,0
uce-6007_p1,0,0,0,0,0,0,0,0,0,0
uce-6009_p1,0,0,0,0,0,0,0,0,0,0
uce-601_p2,0,0,0,0,0,0,0,0,0,0
uce-6010_p1,0,0,0,0,0,0,1,0,0,0
uce-6011_p1,0,0,0,0,0,0,0,0,0,0
uce-6012_p1,0,0,0,0,0,0,0,0,0,0
uce-6014_p1,0,0,0,0,0,0,0,0,0,0
uce-6015_p1,0,0,0,0,0,0,0,0,0,0
uce-6017_p1,0,0,0,0,0,0,0,0,0,0
uce-6018_p1,0,0,0,0,0,0,0,0,1,0
uce-6020_p1,0,0,0,0,0,0,0,0,0,0
uce-6021_p1,0,0,0,0,0,0,0,0,0,0
uce-6025_p1,0,0,0,0,0,0,0,0,0,0
uce-6028_p1,0,0,0,0,0,0,0,0,0,0
uce-603_p2,0,0,0,0,0,0,0,0,0,0
uce-6030_p1,0,0,0,0,0,0,0,0,0,0
uce-6031_p1,0,0,0,0,0,0,0,0,0,0
uce-6032_p1,0,0,0,0,0,0,0,0,0,0
uce-6033_p1,0,0,0,0,0,0,0,0,0,0
uce-6034_p1,0,0,0,0,0,0,1,0,0,0
uce-6035_p1,0,0,0,0,0,0,0,1,0,0
uce-604_p1,0,0,0,0,0,0,0,0,0,0
uce-6043_p1,1,1,1,1,1,1,1,1,1,1
uce-6044_p1,0,0,0,0,0,0,0,0,0,0
uce-6047_p1,0,0,0,0,0,0,0,1,0,0
uce-6048_p1,0,0,0,0,0,0,0,0,0,0
uce-6049_p1,0,0,0,0,0,0,0,0,0,0
uce-6050_p1,0,0,0,0,0,0,0,0,0,0
uce-6052_p1,0,0,0,0,0,0,0,0,0,0
uce-6054_p1,0,0,0,0,0,0,0,0,0,0
uce-6058_p1,0,0,0,0,0,0,0,0,0,0
uce-6059_p1,0,0,0,0,0,0,0,0,0,0
uce-6060_p1,0,0,0,0,0,0,0,0,0,0
uce-6061_p1,0,0,0,0,1,0,0,0,0,0
uce-6063_p1,0,0,0,0,0,0,0,0,0,0
uce-6065_p1,0,0,0,0,0,0,0,0,0,0
uce-6067_p1,0,0,0,0,0,0,0,0,0,0
uce-6068_p1,0,0,0,0,0,0,0,0,0,0
uce-6069_p1,0,0,0,0,0,0,0,0,0,0
uce-607_p1,0,0,0,0,0,0,1,0,0,0
uce-6070_p1,0,0,0,0,0,0,0,0,0,0
uce-6071_p1,0,0,0,0,0,0,0,0,0,0
uce-6073_p1,0,0,0,0,0,0,0,0,0,0
uce-6074_p1,0,0,0,0,1,0,0,0,0,0
uce-6076_p1,0,0,0,0,0,0,0,0,0,0
uce-6077_p1,0,0,0,0,0,0,0,0,0,0
uce-6078_p1,0,0,0,0,0,0,0,0,0,0
uce-6079_p1,0,0,0,0,0,0,0,0,1,0
uce-608_p1,0,0,0,0,0,0,0,0,0,0
uce-6080_p1,0,0,0,0,0,0,0,0,0,0
uce-6082_p1,0,0,0,0,0,0,0,0,0,0
uce-6084_p1,0,0,0,0,0,0,1,0,0,0
uce-6085_p1,0,0,0,0,0,0,0,0,0,0
uce-6088_p1,0,0,0,0,0,0,0,0,0,0
uce-609_p2,0,0,0,0,0,0,0,0,0,0
uce-6090_p1,1,1,0,0,1,0,0,1,0,0
uce-6091_p1,0,0,0,0,1,0,0,0,0,0
uce-6093_p1,0,0,0,0,0,0,0,0,0,0
uce-6094_p1,0,0,0,0,0,0,0,0,0,0
uce-6095_p1,0,0,0,0,0,0,0,0,0,0
uce-6096_p1,0,0,0,0,0,0,0,0,0,0
uce-6098_p1,0,0,0,0,0,0,0,0,0,0
uce-61_p1,0,0,0,0,0,0,0,0,0,0
uce-61_p2,0,0,0,0,0,0,0,0,0,0
uce-61_p3,0,0,0,0,0,0,0,0,0,0
uce-61_p4,0,0,0,0,0,0,0,0,0,0
uce-61_p5,0,0,0,0,0,0,0,0,0,0
uce-61_p6,0,0,0,0,0,0,0,0,0,0
uce-61_p7,0,0,0,0,0,0,0,0,0,0
uce-61_p8,0,0,0,0,0,0,0,0,0,0
uce-610_p1,0,0,0,0,0,0,0,0,0,0
uce-610_p2,0,0,0,0,0,0,0,0,0,0
uce-6100_p1,0,0,0,0,0,0,0,0,0,1
uce-6101_p1,0,0,0,0,0,0,0,0,0,0
uce-6102_p1,0,0,0,0,0,0,0,0,0,0
uce-6103_p1,0,0,0,0,0,0,1,0,0,0
uce-6106_p1,0,0,0,0,0,0,0,0,0,0
uce-6107_p1,0,0,0,0,0,0,0,0,0,0
uce-6110_p1,0,0,0,0,0,0,0,0,0,0
uce-6113_p1,0,0,0,0,0,0,0,0,0,0
uce-6117_p1,0,0,0,0,0,0,0,0,0,0
uce-6118_p1,1,1,1,1,1,1,0,0,0,0
uce-6120_p1,0,0,0,0,0,0,0,0,0,0
uce-6121_p1,0,0,0,0,0,0,0,0,0,0
uce-6122_p1,0,0,0,0,0,0,0,0,0,0
uce-6123_p1,0,0,0,0,0,0,0,0,0,0
uce-6125_p1,0,0,0,0,0,0,0,0,0,0
uce-6126_p1,0,0,0,0,0,0,0,0,0,0
uce-6127_p1,0,0,0,0,0,0,0,0,0,0
uce-613_p1,0,0,0,0,0,0,0,0,0,0
uce-613_p2,0,0,0,0,0,0,0,0,0,0
uce-6131_p1,0,0,0,0,0,0,0,0,0,0
uce-6133_p1,0,0,0,0,0,0,0,0,0,0
uce-6135_p1,0,0,0,0,0,0,0,0,0,0
uce-6136_p1,0,0,0,0,0,0,0,1,0,0
uce-6137_p1,0,0,0,0,0,0,1,0,0,0
uce-6138_p1,0,0,0,0,0,0,0,0,0,0
uce-614_p1,0,0,0,0,0,0,0,0,0,0
uce-6140_p1,1,1,1,1,1,1,1,1,1,1
uce-6141_p1,0,0,0,0,0,0,0,0,0,0
uce-6143_p1,0,0,0,0,0,0,0,0,0,0
uce-6145_p1,0,0,0,0,0,0,0,0,0,0
uce-6147_p1,0,0,0,0,0,0,0,0,0,0
uce-615_p2,0,0,0,0,0,0,1,0,0,0
uce-6152_p1,0,0,0,0,0,0,0,0,0,0
uce-6154_p1,0,0,0,0,0,0,0,0,0,0
uce-6157_p1,0,0,0,0,0,0,0,0,0,0
uce-616_p2,0,0,0,0,0,0,0,0,0,0
uce-6161_p1,0,0,0,0,0,0,0,0,0,0
uce-6163_p1,0,0,0,0,0,0,0,0,0,0
uce-6164_p1,0,0,0,0,0,0,0,0,0,0
uce-6165_p1,0,0,0,0,0,0,0,0,0,0
uce-6166_p1,0,0,0,0,0,0,0,0,0,0
uce-6167_p1,0,0,0,0,0,0,0,0,0,0
uce-6168_p1,0,0,0,0,0,0,0,0,0,0
uce-6169_p1,0,0,0,0,0,0,0,0,0,0
uce-6171_p1,0,0,0,0,0,0,0,0,0,0
uce-6173_p1,0,0,0,0,0,0,0,0,0,0
uce-6174_p1,0,0,0,0,0,0,0,0,0,0
uce-6176_p1,0,0,0,0,0,0,0,0,0,0
uce-6177_p1,0,0,0,0,0,0,0,0,0,0
uce-618_p1,0,0,0,0,0,0,0,0,0,0
uce-6183_p1,0,0,0,0,0,0,0,0,0,0
uce-6184_p1,0,0,0,0,0,0,0,0,0,0
uce-6186_p1,1,1,0,0,1,1,1,1,1,1
uce-6187_p1,0,0,0,0,0,0,0,0,0,0
uce-6188_p1,0,0,0,0,0,0,0,0,0,0
uce-6189_p1,0,0,0,0,0,0,0,0,0,0
uce-6191_p1,0,0,0,0,0,1,0,0,0,0
uce-6193_p1,0,0,0,0,0,0,0,0,0,0
uce-6194_p1,0,0,0,0,0,0,0,0,0,0
uce-6195_p1,0,0,0,0,0,0,0,0,0,0
uce-6196_p1,0,0,0,0,0,0,0,0,0,0
uce-6198_p1,1,1,1,1,1,1,1,1,1,1
uce-62_p2,1,1,1,1,1,1,1,1,1,1
uce-620_p4,0,0,0,0,0,0,0,0,0,0
uce-6200_p1,0,0,0,0,0,0,0,0,0,0
uce-6203_p1,0,0,0,0,0,0,0,0,0,0
uce-6204_p1,0,0,0,0,0,0,0,0,0,0
uce-6205_p1,1,1,0,0,1,1,1,1,1,1
uce-6207_p1,0,0,0,0,0,0,0,0,0,0
uce-6209_p1,0,0,0,0,0,0,0,0,0,0
uce-6210_p1,0,0,0,0,0,0,0,0,0,0
uce-6211_p1,0,0,0,0,0,0,0,0,0,0
uce-6212_p1,0,0,0,0,0,0,0,0,0,0
uce-6213_p1,0,0,0,0,0,0,0,0,0,0
uce-6214_p1,0,0,0,0,0,0,0,0,0,0
uce-6215_p1,0,0,0,0,0,0,0,0,0,0
uce-6218_p1,0,0,0,0,0,0,0,0,0,0
uce-6219_p1,0,0,0,0,0,0,0,0,0,0
uce-6221_p1,0,0,0,0,0,0,0,0,0,0
uce-6222_p1,0,0,0,0,0,0,0,1,0,0
uce-6223_p1,0,0,0,0,0,0,0,0,0,0
uce-6225_p1,0,0,0,0,0,0,0,1,0,0
uce-6226_p1,0,0,0,0,0,0,0,0,0,0
uce-6229_p1,1,1,1,1,1,1,1,1,1,1
uce-6230_p1,0,0,0,0,0,0,0,0,0,0
uce-6232_p1,0,0,0,0,0,0,0,0,0,0
uce-6233_p1,0,0,0,0,0,0,0,0,0,0
uce-6235_p1,0,0,0,0,0,0,0,0,0,0
uce-6237_p1,0,0,0,0,0,0,0,0,0,0
uce-6238_p1,0,0,0,0,0,0,0,0,0,0
uce-6239_p1,0,0,0,0,0,0,0,0,0,0
uce-624_p2,0,0,0,0,0,0,1,0,0,0
uce-6240_p1,0,0,0,0,0,0,1,0,0,0
uce-6241_p1,0,0,0,0,0,0,0,0,0,0
uce-6242_p1,0,0,0,0,0,0,0,0,0,0
uce-6243_p1,1,1,0,0,1,0,0,1,0,0
uce-6245_p1,0,0,0,0,0,0,0,0,0,0
uce-6246_p1,1,1,0,0,1,1,0,1,1,1
uce-6247_p1,0,0,0,0,0,0,0,0,0,0
uce-6248_p1,0,0,0,0,0,0,0,0,0,0
uce-6249_p1,0,0,0,0,0,0,0,0,0,0
uce-625_p1,0,0,0,0,0,0,0,0,0,0
uce-6250_p1,0,0,0,0,0,0,0,0,0,0
uce-6254_p1,0,0,0,0,0,0,0,0,0,0
uce-6255_p1,0,0,0,0,0,0,0,0,0,0
uce-6256_p1,0,0,0,0,0,1,0,1,1,1
uce-6258_p1,1,1,1,1,1,1,1,1,1,1
uce-626_p2,0,0,0,0,0,0,0,1,0,0
uce-6260_p1,0,0,0,0,0,0,0,0,0,0
uce-6261_p1,1,1,1,1,1,1,1,1,1,1
uce-6262_p1,0,0,0,0,0,0,0,0,0,0
uce-6263_p1,0,0,0,0,0,0,0,0,0,0
uce-6264_p1,1,1,1,1,1,1,1,1,1,1
uce-6265_p1,0,0,0,0,0,0,0,0,0,0
uce-6267_p1,1,1,1,1,1,1,1,1,1,1
uce-6268_p1,0,0,0,0,0,0,0,1,0,0
uce-627_p1,0,0,0,0,0,0,0,0,0,0
uce-6270_p1,0,0,0,0,0,0,0,0,0,0
uce-6272_p1,0,0,0,0,0,0,0,0,0,0
uce-6274_p1,0,0,0,0,0,0,0,0,0,0
uce-6275_p1,0,0,0,0,0,0,0,0,0,0
uce-6277_p1,0,0,0,0,0,0,0,0,0,0
uce-6278_p1,1,1,1,1,1,1,1,1,1,1
uce-6281_p1,0,0,0,0,0,0,0,0,0,0
uce-6282_p1,1,1,1,1,1,1,1,1,1,1
uce-6284_p1,0,0,0,0,0,0,0,0,0,0
uce-6286_p1,0,0,0,0,0,0,0,0,0,0
uce-6287_p1,0,0,0,0,0,0,0,0,0,0
uce-6288_p1,0,0,0,0,0,0,0,0,0,0
uce-629_p1,0,0,0,0,0,0,0,0,0,0
uce-6291_p1,0,0,0,0,0,0,0,0,0,0
uce-6294_p1,0,0,0,0,0,0,0,0,0,0
uce-6295_p1,0,0,0,0,0,0,0,0,0,0
uce-6296_p1,0,0,0,0,0,0,0,0,0,0
uce-6297_p1,0,0,0,0,0,0,0,0,0,0
uce-6298_p1,0,0,0,0,0,0,0,0,0,0
uce-6299_p1,0,0,0,0,0,0,0,1,0,0
uce-63_p1,0,0,0,0,0,0,0,0,0,0
uce-63_p2,0,0,0,0,0,0,0,0,0,0
uce-6301_p1,0,0,0,0,0,0,0,0,0,0
uce-6309_p1,0,0,0,0,0,0,0,0,0,0
uce-6310_p1,0,0,0,0,0,0,0,0,0,0
uce-6311_p1,0,0,0,0,0,0,0,0,0,0
uce-6313_p1,0,0,0,0,0,0,0,0,0,0
uce-6314_p1,0,0,0,0,0,0,0,0,0,0
uce-6315_p1,0,0,0,0,0,0,0,0,0,0
uce-6316_p1,0,0,0,0,0,0,0,0,0,0
uce-6317_p1,0,0,0,0,0,0,0,0,0,0
uce-632_p1,0,0,0,0,0,0,0,0,0,0
uce-6320_p1,0,0,0,0,0,0,0,0,0,0
uce-6321_p1,0,0,0,0,0,0,0,0,0,0
uce-6323_p1,0,0,0,0,0,0,0,0,0,0
uce-6324_p1,0,0,0,0,0,0,0,0,0,0
